Source,Target,Type,Kind,Id,Label,timeset,Weight
@kseregni,@slythegreen_,Directed,Retweet,7299,,<[2021-05-20T19:28:08.158Z]>,1
@beliveinmiracle,@6sandra,Directed,Quote,7300,,<[2021-05-20T19:28:08.194Z]>,1
@orscpo,@nicoloc__,Directed,Mention,7301,,<[2021-05-20T19:28:08.233Z]>,1
@orscpo,@nicoloc__,Directed,Retweet,7302,,<[2021-05-20T19:28:08.233Z]>,1
@escgreece,@nastyaisbeauty,Directed,Mention,7303,,<[2021-05-20T19:28:08.341Z]>,1
@escgreece,@nastyaisbeauty,Directed,Retweet,7304,,<[2021-05-20T19:28:08.342Z]>,1
@nastyaisbeauty,@eurovision,Directed,Mention,7305,,<[2021-05-20T19:28:08.342Z]>,1
@b1mbo,@romainst,Directed,Mention,7306,,<[2021-05-20T19:28:08.380Z]>,1
@b1mbo,@romainst,Directed,Retweet,7307,,<[2021-05-20T19:28:08.380Z]>,1
@landrinhaa,@hatperson,Directed,Mention,7308,,<[2021-05-20T19:28:08.388Z]>,1
@landrinhaa,@hatperson,Directed,Retweet,7309,,<[2021-05-20T19:28:08.388Z]>,1
@mooncowardriley,@eskaplzm,Directed,Mention,7310,,<[2021-05-20T19:28:08.574Z]>,1
@mooncowardriley,@eskaplzm,Directed,Retweet,7311,,<[2021-05-20T19:28:08.574Z]>,1
@darknesscheshir,@yewanka,Directed,Mention,7312,,<[2021-05-20T19:28:08.656Z]>,1
@darknesscheshir,@yewanka,Directed,Retweet,7313,,<[2021-05-20T19:28:08.656Z]>,1
@podso,@ambergracewhite,Directed,Mention,7314,,<[2021-05-20T19:28:08.665Z]>,1
@podso,@bbceurovision,Directed,Quote,7315,,<[2021-05-20T19:28:08.665Z]>,1
@ryuuneedscoffee,@hatperson,Directed,Mention,7316,,<[2021-05-20T19:28:08.767Z]>,1
@ryuuneedscoffee,@hatperson,Directed,Retweet,7317,,<[2021-05-20T19:28:08.767Z]>,1
@mividaunabasura,@eurovision,Directed,Mention,7318,,<[2021-05-20T19:28:09.044Z]>,1
@giohmmngs,@itsmalbert,Directed,Mention,7319,,<[2021-05-20T19:28:09.068Z]>,1
@giohmmngs,@itsmalbert,Directed,Retweet,7320,,<[2021-05-20T19:28:09.068Z]>,1
@logcabinwales,@eurovision,Directed,Mention,7321,,<[2021-05-20T19:28:09.069Z]>,1
@naesheims,@scrpioemmi,Directed,Mention,7322,,<[2021-05-20T19:28:09.104Z]>,1
@naesheims,@scrpioemmi,Directed,Retweet,7323,,<[2021-05-20T19:28:09.104Z]>,1
@manubibi_efp,@yleniaindenial,Directed,Mention,7324,,<[2021-05-20T19:28:09.109Z]>,1
@manubibi_efp,@yleniaindenial,Directed,Retweet,7325,,<[2021-05-20T19:28:09.109Z]>,1
@bbcpoppy,@scottygb,Directed,Mention,7326,,<[2021-05-20T19:28:09.220Z]>,1
@bbcpoppy,@scottygb,Directed,Retweet,7327,,<[2021-05-20T19:28:09.220Z]>,1
@baybroccoli,@commonescgirl,Directed,Mention,7328,,<[2021-05-20T19:28:09.251Z]>,1
@baybroccoli,@commonescgirl,Directed,Retweet,7329,,<[2021-05-20T19:28:09.252Z]>,1
@hodajucinemir,@jasamkoala,Directed,Mention,7330,,<[2021-05-20T19:28:09.340Z]>,1
@hodajucinemir,@jasamkoala,Directed,Retweet,7331,,<[2021-05-20T19:28:09.340Z]>,1
@yvesaur1,@franhuertaschec,Directed,Mention,7332,,<[2021-05-20T19:28:09.495Z]>,1
@yvesaur1,@franhuertaschec,Directed,Retweet,7333,,<[2021-05-20T19:28:09.495Z]>,1
@merlliet,@kactihearts,Directed,Mention,7334,,<[2021-05-20T19:28:09.496Z]>,1
@merlliet,@kactihearts,Directed,Retweet,7335,,<[2021-05-20T19:28:09.496Z]>,1
@tano_dada,@eurovision,Directed,Mention,7336,,<[2021-05-20T19:28:09.519Z]>,1
@tano_dada,@eurovision,Directed,Retweet,7337,,<[2021-05-20T19:28:09.519Z]>,1
@brvno_diaz,@itsmalbert,Directed,Mention,7338,,<[2021-05-20T19:28:09.576Z]>,1
@brvno_diaz,@itsmalbert,Directed,Retweet,7339,,<[2021-05-20T19:28:09.576Z]>,1
@teeramissoo,@calidreamin08,Directed,Mention,7340,,<[2021-05-20T19:28:09.597Z]>,1
@teeramissoo,@calidreamin08,Directed,Retweet,7341,,<[2021-05-20T19:28:09.597Z]>,1
@ingeborgdijk,@korneel_evers,Directed,Mention,7342,,<[2021-05-20T19:28:09.614Z]>,1
@ingeborgdijk,@korneel_evers,Directed,Retweet,7343,,<[2021-05-20T19:28:09.614Z]>,1
@balabonka,@hahahatrid,Directed,Mention,7344,,<[2021-05-20T19:28:09.630Z]>,1
@balabonka,@hahahatrid,Directed,Retweet,7345,,<[2021-05-20T19:28:09.630Z]>,1
@gwkuipers,@xlisamaria,Directed,Mention,7346,,<[2021-05-20T19:28:09.693Z]>,1
@gwkuipers,@xlisamaria,Directed,Retweet,7347,,<[2021-05-20T19:28:09.693Z]>,1
@hellena_sama,@suzu_chii,Directed,Quote,7348,,<[2021-05-20T19:28:09.738Z]>,1
@palladivetroh,@funnytobeme1,Directed,Mention,7349,,<[2021-05-20T19:28:10.100Z]>,1
@palladivetroh,@funnytobeme1,Directed,Retweet,7350,,<[2021-05-20T19:28:10.100Z]>,1
@biancabeemer,@mvan_berkel,Directed,Quote,7351,,<[2021-05-20T19:28:10.197Z]>,1
@manth_p_kafr9,@alexandra_thes,Directed,Mention,7352,,<[2021-05-20T19:28:10.303Z]>,1
@manth_p_kafr9,@alexandra_thes,Directed,Retweet,7353,,<[2021-05-20T19:28:10.303Z]>,1
@pilottofive,@bbceurovision,Directed,Mention,7354,,<[2021-05-20T19:28:10.318Z]>,1
@pilottofive,@bbceurovision,Directed,Retweet,7355,,<[2021-05-20T19:28:10.318Z]>,1
@escgreece,@sevinjsafar,Directed,Mention,7356,,<[2021-05-20T19:28:10.319Z]>,1
@escgreece,@sevinjsafar,Directed,Retweet,7357,,<[2021-05-20T19:28:10.319Z]>,1
@possessed_nia,@mcmesc,Directed,Mention,7358,,<[2021-05-20T19:28:10.331Z]>,1
@possessed_nia,@mcmesc,Directed,Retweet,7359,,<[2021-05-20T19:28:10.331Z]>,1
@hausofkills,@senhitofficial,Directed,Mention,7360,,<[2021-05-20T19:28:10.543Z]>,1
@011i,@dadimakesmusic,Directed,Mention,7361,,<[2021-05-20T19:28:10.613Z]>,1
@011i,@dadimakesmusic,Directed,Retweet,7362,,<[2021-05-20T19:28:10.613Z]>,1
@anna161514,@funnytobeme1,Directed,Mention,7363,,<[2021-05-20T19:28:10.631Z]>,1
@anna161514,@funnytobeme1,Directed,Retweet,7364,,<[2021-05-20T19:28:10.631Z]>,1
@anastamarlen,@posidonasyanno,Directed,Mention,7365,,<[2021-05-20T19:28:10.632Z]>,1
@anastamarlen,@posidonasyanno,Directed,Retweet,7366,,<[2021-05-20T19:28:10.632Z]>,1
@sunugyu,@eurovision,Directed,Mention,7367,,"<[2021-05-20T19:28:10.679Z, 2021-05-20T19:28:24.371Z]>",3
@sunugyu,@eurovision,Directed,Retweet,7368,,"<[2021-05-20T19:28:10.679Z, 2021-05-20T19:28:24.371Z]>",2
@raad1053,@eurovisionde,Directed,Mention,7369,,<[2021-05-20T19:28:10.730Z]>,1
@plyndokibla,@xplainparadise,Directed,Mention,7370,,<[2021-05-20T19:28:10.848Z]>,1
@plyndokibla,@xplainparadise,Directed,Retweet,7371,,<[2021-05-20T19:28:10.848Z]>,1
@lacoressa,@celestecomete,Directed,Mention,7372,,<[2021-05-20T19:28:10.863Z]>,1
@lacoressa,@celestecomete,Directed,Retweet,7373,,<[2021-05-20T19:28:10.864Z]>,1
@hargitini_svu,@herruschi,Directed,Mention,7374,,<[2021-05-20T19:28:11.046Z]>,1
@hargitini_svu,@herruschi,Directed,Retweet,7375,,<[2021-05-20T19:28:11.046Z]>,1
@soy_un_ridiculo,@juanjoelcotilla,Directed,Mention,7376,,<[2021-05-20T19:28:11.252Z]>,1
@soy_un_ridiculo,@juanjoelcotilla,Directed,Retweet,7377,,<[2021-05-20T19:28:11.252Z]>,1
@thesetofwords,@hurtuself,Directed,Mention,7378,,<[2021-05-20T19:28:11.555Z]>,1
@thesetofwords,@hurtuself,Directed,Retweet,7379,,<[2021-05-20T19:28:11.555Z]>,1
@privatedavid1,@itsmalbert,Directed,Mention,7380,,<[2021-05-20T19:28:11.632Z]>,1
@privatedavid1,@itsmalbert,Directed,Retweet,7381,,<[2021-05-20T19:28:11.632Z]>,1
@limpennata,@sogniiappesii_,Directed,Quote,7382,,<[2021-05-20T19:28:11.980Z]>,1
@littlefyahgyal_,@_sandrafe,Directed,Mention,7383,,<[2021-05-20T19:28:11.988Z]>,1
@littlefyahgyal_,@_sandrafe,Directed,Retweet,7384,,<[2021-05-20T19:28:11.988Z]>,1
@gio_aredhel,@believeinmusic_,Directed,Mention,7385,,<[2021-05-20T19:28:11.993Z]>,1
@gio_aredhel,@believeinmusic_,Directed,Retweet,7386,,<[2021-05-20T19:28:11.993Z]>,1
@dontbeeshy,@ilcuoredilara,Directed,Mention,7387,,<[2021-05-20T19:28:12.016Z]>,1
@dontbeeshy,@ilcuoredilara,Directed,Retweet,7388,,<[2021-05-20T19:28:12.016Z]>,1
@p_a_k_a_l,@dadimakesmusic,Directed,Mention,7389,,<[2021-05-20T19:28:12.126Z]>,1
@p_a_k_a_l,@dadimakesmusic,Directed,Retweet,7390,,<[2021-05-20T19:28:12.127Z]>,1
@phiodem,@pondgitsune,Directed,Mention,7391,,"<[2021-05-20T19:28:12.358Z, 2021-05-20T19:28:21.727Z]>",2
@phiodem,@pondgitsune,Directed,Retweet,7392,,"<[2021-05-20T19:28:12.358Z, 2021-05-20T19:28:21.727Z]>",2
@euro_alessandro,@darkga2,Directed,Mention,7393,,<[2021-05-20T19:28:12.591Z]>,1
@euro_alessandro,@darkga2,Directed,Retweet,7394,,<[2021-05-20T19:28:12.591Z]>,1
@mimaamarinkovic,@taerashbag,Directed,Quote,7395,,<[2021-05-20T19:28:12.623Z]>,1
@jakobvandijk,@wiiiemalexander,Directed,Mention,7396,,<[2021-05-20T19:28:12.987Z]>,1
@jakobvandijk,@wiiiemalexander,Directed,Retweet,7397,,<[2021-05-20T19:28:12.988Z]>,1
@mimelia,@stephyuubo0,Directed,Mention,7398,,<[2021-05-20T19:28:13.023Z]>,1
@mimelia,@stephyuubo0,Directed,Retweet,7399,,<[2021-05-20T19:28:13.023Z]>,1
@cherry96moon,@my_struggle_,Directed,Mention,7400,,<[2021-05-20T19:28:13.256Z]>,1
@cherry96moon,@my_struggle_,Directed,Retweet,7401,,<[2021-05-20T19:28:13.256Z]>,1
@andreanl16,@dadimakesmusic,Directed,Quote,7402,,<[2021-05-20T19:28:13.362Z]>,1
@elhcsoc,@eurovision,Directed,Mention,7403,,<[2021-05-20T19:28:13.474Z]>,1
@elhcsoc,@eurovision,Directed,Retweet,7404,,<[2021-05-20T19:28:13.475Z]>,1
@myb0dyache,@mataharier,Directed,Mention,7405,,<[2021-05-20T19:28:13.504Z]>,1
@myb0dyache,@mataharier,Directed,Retweet,7406,,<[2021-05-20T19:28:13.504Z]>,1
@romainst,@bbceurovision,Directed,Mention,7407,,<[2021-05-20T19:28:13.604Z]>,1
@romainst,@bbceurovision,Directed,Retweet,7408,,<[2021-05-20T19:28:13.604Z]>,1
@hohadler,@omgitsdeke,Directed,Mention,7409,,<[2021-05-20T19:28:13.605Z]>,1
@hohadler,@omgitsdeke,Directed,Retweet,7410,,<[2021-05-20T19:28:13.605Z]>,1
@monasmitte,@wiwibloggs,Directed,Mention,7411,,<[2021-05-20T19:28:13.638Z]>,1
@monasmitte,@wiwibloggs,Directed,Retweet,7412,,<[2021-05-20T19:28:13.638Z]>,1
@newhopeclubnz,@spaceyeurotrash,Directed,Quote,7413,,<[2021-05-20T19:28:13.657Z]>,1
@inamaskova,@thebonwitch,Directed,Mention,7414,,<[2021-05-20T19:28:13.683Z]>,1
@inamaskova,@thebonwitch,Directed,Retweet,7415,,<[2021-05-20T19:28:13.683Z]>,1
@deboukins,@dadimakesmusic,Directed,Quote,7416,,<[2021-05-20T19:28:14.025Z]>,1
@frutos_sacha,@rafikiscope,Directed,Mention,7417,,<[2021-05-20T19:28:14.033Z]>,1
@frutos_sacha,@rafikiscope,Directed,Retweet,7418,,<[2021-05-20T19:28:14.033Z]>,1
@deite_se_ligo,@ouinston,Directed,Mention,7419,,<[2021-05-20T19:28:14.076Z]>,1
@deite_se_ligo,@efsyntakton,Directed,Quote,7420,,<[2021-05-20T19:28:14.076Z]>,1
@deite_se_ligo,@ouinston,Directed,Retweet,7421,,<[2021-05-20T19:28:14.077Z]>,1
@ouinston,@efsyntakton,Directed,Quote,7422,,<[2021-05-20T19:28:14.077Z]>,1
@ikrebecca,@bdankt,Directed,Quote,7423,,<[2021-05-20T19:28:14.078Z]>,1
@ameliaxcv,@eurovision,Directed,Quote,7424,,<[2021-05-20T19:28:14.136Z]>,1
@triyn2,@eurovision,Directed,Mention,7425,,<[2021-05-20T19:28:14.191Z]>,1
@withan_e,@crapolatombola,Directed,Mention,7426,,<[2021-05-20T19:28:14.228Z]>,1
@escfansince06,@dudepoints,Directed,Mention,7427,,<[2021-05-20T19:28:14.263Z]>,1
@escfansince06,@dudepoints,Directed,Retweet,7428,,<[2021-05-20T19:28:14.263Z]>,1
@rhl_93,@luisangelsjo,Directed,Mention,7429,,<[2021-05-20T19:28:14.306Z]>,1
@rhl_93,@luisangelsjo,Directed,Retweet,7430,,<[2021-05-20T19:28:14.306Z]>,1
@sorrisiinfiniti,@_yvanx,Directed,Mention,7431,,<[2021-05-20T19:28:14.321Z]>,1
@sorrisiinfiniti,@_yvanx,Directed,Retweet,7432,,<[2021-05-20T19:28:14.321Z]>,1
@teamphoenixxxxx,@azerich,Directed,Mention,7433,,<[2021-05-20T19:28:14.383Z]>,1
@teamphoenixxxxx,@azerich,Directed,Retweet,7434,,<[2021-05-20T19:28:14.384Z]>,1
@janekmeow,@royalnavvy,Directed,Mention,7435,,<[2021-05-20T19:28:14.389Z]>,1
@janekmeow,@royalnavvy,Directed,Retweet,7436,,<[2021-05-20T19:28:14.389Z]>,1
@andr3w_mnt,@snjegurochka,Directed,Mention,7437,,<[2021-05-20T19:28:14.396Z]>,1
@andr3w_mnt,@snjegurochka,Directed,Retweet,7438,,<[2021-05-20T19:28:14.396Z]>,1
@allexandrine,@scottygb,Directed,Mention,7439,,<[2021-05-20T19:28:14.406Z]>,1
@allexandrine,@scottygb,Directed,Retweet,7440,,<[2021-05-20T19:28:14.406Z]>,1
@almufuli10,@luismesacabello,Directed,Mention,7441,,<[2021-05-20T19:28:14.502Z]>,1
@almufuli10,@luismesacabello,Directed,Retweet,7442,,<[2021-05-20T19:28:14.502Z]>,1
@demetriashair_,@huertdeauteuil,Directed,Mention,7443,,<[2021-05-20T19:28:14.509Z]>,1
@demetriashair_,@huertdeauteuil,Directed,Retweet,7444,,<[2021-05-20T19:28:14.509Z]>,1
@purplepinkninja,@eurovision,Directed,Mention,7445,,<[2021-05-20T19:28:15.010Z]>,1
@purplepinkninja,@eurovision,Directed,Retweet,7446,,<[2021-05-20T19:28:15.010Z]>,1
@oswaldmila,@anitella_,Directed,Mention,7447,,<[2021-05-20T19:28:15.078Z]>,1
@oswaldmila,@anitella_,Directed,Retweet,7448,,<[2021-05-20T19:28:15.078Z]>,1
@sararvsilva,@iuripereira09,Directed,Mention,7449,,<[2021-05-20T19:28:15.242Z]>,1
@sararvsilva,@iuripereira09,Directed,Retweet,7450,,<[2021-05-20T19:28:15.242Z]>,1
@petejbadger,@bbceurovision,Directed,Quote,7451,,<[2021-05-20T19:28:15.262Z]>,1
@zachican,@kiss_721,Directed,Mention,7452,,<[2021-05-20T19:28:15.543Z]>,1
@zachican,@kiss_721,Directed,Retweet,7453,,<[2021-05-20T19:28:15.543Z]>,1
@elsbdm,@leetje,Directed,Mention,7454,,<[2021-05-20T19:28:15.627Z]>,1
@elsbdm,@leetje,Directed,Retweet,7455,,<[2021-05-20T19:28:15.627Z]>,1
@_vandragon,@fantasanremo,Directed,Mention,7456,,<[2021-05-20T19:28:15.712Z]>,1
@_vandragon,@fantasanremo,Directed,Retweet,7457,,<[2021-05-20T19:28:15.713Z]>,1
@owlyowly4,@bbceurovision,Directed,Mention,7458,,<[2021-05-20T19:28:15.772Z]>,1
@brickcityhq,@bbceurovision,Directed,Mention,7459,,<[2021-05-20T19:28:15.980Z]>,1
@brickcityhq,@bbceurovision,Directed,Retweet,7460,,<[2021-05-20T19:28:15.980Z]>,1
@honeygarfunkel,@eurovision,Directed,Mention,7461,,<[2021-05-20T19:28:16.111Z]>,1
@honeygarfunkel,@eurovision,Directed,Retweet,7462,,<[2021-05-20T19:28:16.111Z]>,1
@jeoungparkimin,@defajacopo,Directed,Mention,7463,,<[2021-05-20T19:28:16.126Z]>,1
@jeoungparkimin,@defajacopo,Directed,Retweet,7464,,<[2021-05-20T19:28:16.127Z]>,1
@grahamclowes3,@eurovision,Directed,Mention,7465,,"<[2021-05-20T19:28:16.140Z, 2021-05-20T19:28:24.130Z]>",2
@kardesimazsal,@dincerguner,Directed,Quote,7466,,<[2021-05-20T19:28:16.283Z]>,1
@pavlova2828,@oom_boom,Directed,Mention,7467,,<[2021-05-20T19:28:16.323Z]>,1
@pavlova2828,@oom_boom,Directed,Retweet,7468,,<[2021-05-20T19:28:16.324Z]>,1
@florian_vienna,@eurovision,Directed,Quote,7469,,<[2021-05-20T19:28:16.381Z]>,1
@austrovision_at,@eurovision,Directed,Quote,7470,,<[2021-05-20T19:28:16.381Z]>,1
@iloucia,@peschenoci,Directed,Mention,7471,,<[2021-05-20T19:28:16.385Z]>,1
@possessed_nia,@ilcuoredilara,Directed,Mention,7472,,<[2021-05-20T19:28:16.400Z]>,1
@possessed_nia,@ilcuoredilara,Directed,Retweet,7473,,<[2021-05-20T19:28:16.400Z]>,1
@iiuinnie,@mlxtape3,Directed,Mention,7474,,<[2021-05-20T19:28:16.490Z]>,1
@muserpianist,@yleniaindenial,Directed,Mention,7475,,<[2021-05-20T19:28:16.523Z]>,1
@muserpianist,@yleniaindenial,Directed,Retweet,7476,,<[2021-05-20T19:28:16.524Z]>,1
@arvinpanado,@eurovision,Directed,Mention,7477,,<[2021-05-20T19:28:16.557Z]>,1
@arvinpanado,@eurovision,Directed,Retweet,7478,,<[2021-05-20T19:28:16.557Z]>,1
@guido_cr,@guidinglight92_,Directed,Mention,7479,,<[2021-05-20T19:28:16.751Z]>,1
@guido_cr,@guidinglight92_,Directed,Retweet,7480,,<[2021-05-20T19:28:16.752Z]>,1
@samo_budala,@ohitskhal,Directed,Mention,7481,,<[2021-05-20T19:28:16.775Z]>,1
@samo_budala,@ohitskhal,Directed,Retweet,7482,,<[2021-05-20T19:28:16.775Z]>,1
@ananke220,@_a_g_a_p_e_,Directed,Mention,7483,,<[2021-05-20T19:28:16.789Z]>,1
@ananke220,@_a_g_a_p_e_,Directed,Retweet,7484,,<[2021-05-20T19:28:16.790Z]>,1
@suprmercat,@littleamunt,Directed,Mention,7485,,<[2021-05-20T19:28:16.800Z]>,1
@suprmercat,@littleamunt,Directed,Retweet,7486,,<[2021-05-20T19:28:16.800Z]>,1
@ka3a4ok777,@pavlova2828,Directed,Mention,7487,,<[2021-05-20T19:28:17.003Z]>,1
@ka3a4ok777,@pavlova2828,Directed,Retweet,7488,,<[2021-05-20T19:28:17.003Z]>,1
@lacoressa,@supertramp8931,Directed,Mention,7489,,<[2021-05-20T19:28:17.011Z]>,1
@lacoressa,@supertramp8931,Directed,Retweet,7490,,<[2021-05-20T19:28:17.011Z]>,1
@ilakookie,@escitanews,Directed,Mention,7491,,<[2021-05-20T19:28:17.022Z]>,1
@ilakookie,@escitanews,Directed,Retweet,7492,,<[2021-05-20T19:28:17.022Z]>,1
@mateja_mardybum,@velvetlusia,Directed,Mention,7493,,<[2021-05-20T19:28:17.026Z]>,1
@mateja_mardybum,@velvetlusia,Directed,Retweet,7494,,<[2021-05-20T19:28:17.026Z]>,1
@nicolekjay,@hernandezjamies,Directed,Mention,7495,,<[2021-05-20T19:28:17.107Z]>,1
@nicolekjay,@hernandezjamies,Directed,Retweet,7496,,<[2021-05-20T19:28:17.107Z]>,1
@darknesscheshir,@sad_madworld,Directed,Mention,7497,,<[2021-05-20T19:28:17.120Z]>,1
@darknesscheshir,@sad_madworld,Directed,Retweet,7498,,<[2021-05-20T19:28:17.121Z]>,1
@diseasevk,@yleniaindenial,Directed,Mention,7499,,<[2021-05-20T19:28:17.128Z]>,1
@diseasevk,@yleniaindenial,Directed,Retweet,7500,,<[2021-05-20T19:28:17.128Z]>,1
@fredgeorge01,@yleniaindenial,Directed,Mention,7501,,<[2021-05-20T19:28:17.305Z]>,1
@fredgeorge01,@yleniaindenial,Directed,Retweet,7502,,<[2021-05-20T19:28:17.305Z]>,1
@takemebreath,@cringegram,Directed,Mention,7503,,<[2021-05-20T19:28:17.421Z]>,1
@takemebreath,@cringegram,Directed,Retweet,7504,,<[2021-05-20T19:28:17.421Z]>,1
@mariae_gloria,@trendizisst,Directed,Quote,7505,,<[2021-05-20T19:28:17.490Z]>,1
@zisrebeka,@pdh194,Directed,Mention,7506,,<[2021-05-20T19:28:17.625Z]>,1
@zisrebeka,@pdh194,Directed,Retweet,7507,,<[2021-05-20T19:28:17.625Z]>,1
@grdvrna,@sad_huinya,Directed,Mention,7508,,<[2021-05-20T19:28:18.054Z]>,1
@grdvrna,@sad_huinya,Directed,Retweet,7509,,<[2021-05-20T19:28:18.054Z]>,1
@thegrimrecapper,@stevemolk,Directed,Mention,7510,,<[2021-05-20T19:28:18.078Z]>,1
@irii_ftv,@itsmalbert,Directed,Quote,7511,,<[2021-05-20T19:28:18.124Z]>,1
@deboukins,@dadimakesmusic,Directed,Mention,7512,,<[2021-05-20T19:28:18.140Z]>,1
@deboukins,@dadimakesmusic,Directed,Retweet,7513,,<[2021-05-20T19:28:18.140Z]>,1
@sinifulesc,@dadimakesmusic,Directed,Mention,7514,,<[2021-05-20T19:28:18.180Z]>,1
@sinifulesc,@dadimakesmusic,Directed,Retweet,7515,,<[2021-05-20T19:28:18.180Z]>,1
@f4bles,@hampo,Directed,Quote,7516,,<[2021-05-20T19:28:18.299Z]>,1
@zeldaspellsman,@commonescgirl,Directed,Mention,7517,,<[2021-05-20T19:28:18.377Z]>,1
@zeldaspellsman,@commonescgirl,Directed,Retweet,7518,,<[2021-05-20T19:28:18.377Z]>,1
@hiddeheikoop,@ninajuffermans,Directed,Mention,7519,,<[2021-05-20T19:28:18.469Z]>,1
@hiddeheikoop,@ninajuffermans,Directed,Retweet,7520,,<[2021-05-20T19:28:18.469Z]>,1
@bohemiansock,@slythegreen_,Directed,Mention,7521,,<[2021-05-20T19:28:18.470Z]>,1
@bohemiansock,@slythegreen_,Directed,Retweet,7522,,<[2021-05-20T19:28:18.470Z]>,1
@jetstarwill,@sun_culott,Directed,Mention,7523,,"<[2021-05-20T19:28:18.478Z, 2021-05-20T19:28:28.309Z]>",2
@cicikomiko,@eurovisn_turkey,Directed,Quote,7524,,<[2021-05-20T19:28:18.552Z]>,1
@catnoirsbff,@i0dynoir,Directed,Mention,7525,,<[2021-05-20T19:28:18.581Z]>,1
@camoes_do_esc,@shizamura,Directed,Mention,7526,,<[2021-05-20T19:28:18.682Z]>,1
@camoes_do_esc,@shizamura,Directed,Retweet,7527,,<[2021-05-20T19:28:18.683Z]>,1
@mspeggy_carter,@justcallme_sug,Directed,Mention,7528,,<[2021-05-20T19:28:18.699Z]>,1
@mspeggy_carter,@justcallme_sug,Directed,Retweet,7529,,<[2021-05-20T19:28:18.699Z]>,1
@mariba_238,@marrie_qrie,Directed,Mention,7530,,<[2021-05-20T19:28:18.703Z]>,1
@mariba_238,@marrie_qrie,Directed,Retweet,7531,,<[2021-05-20T19:28:18.703Z]>,1
@destijldelarte,@eurovision,Directed,Mention,7532,,"<[2021-05-20T19:28:18.770Z, 2021-05-20T19:28:54.770Z]>",2
@imeanwhatimeant,@twidade_iucks,Directed,Mention,7533,,<[2021-05-20T19:28:18.835Z]>,1
@imeanwhatimeant,@twidade_iucks,Directed,Retweet,7534,,<[2021-05-20T19:28:18.835Z]>,1
@formulaunica,@makethefiregrow,Directed,Quote,7535,,<[2021-05-20T19:28:18.843Z]>,1
@_phantomthread,@reservoirhomos,Directed,Mention,7536,,<[2021-05-20T19:28:18.868Z]>,1
@iaia313,@besstweett,Directed,Mention,7537,,<[2021-05-20T19:28:18.876Z]>,1
@iaia313,@besstweett,Directed,Retweet,7538,,<[2021-05-20T19:28:18.876Z]>,1
@pumpkinspider,@scottygb,Directed,Mention,7539,,<[2021-05-20T19:28:19.043Z]>,1
@pumpkinspider,@scottygb,Directed,Retweet,7540,,<[2021-05-20T19:28:19.043Z]>,1
@qurka6969,@_dustintodust_,Directed,Mention,7541,,<[2021-05-20T19:28:19.190Z]>,1
@qurka6969,@_dustintodust_,Directed,Retweet,7542,,<[2021-05-20T19:28:19.190Z]>,1
@alemosiaa,@ciemnachmurka,Directed,Mention,7543,,<[2021-05-20T19:28:19.191Z]>,1
@alemosiaa,@ciemnachmurka,Directed,Retweet,7544,,<[2021-05-20T19:28:19.191Z]>,1
@youhospital,@ms_whovian,Directed,Mention,7545,,<[2021-05-20T19:28:19.209Z]>,1
@youhospital,@ms_whovian,Directed,Retweet,7546,,<[2021-05-20T19:28:19.209Z]>,1
@gbarreramaffio,@abc_es,Directed,Quote,7547,,<[2021-05-20T19:28:19.222Z]>,1
@ryuuneedscoffee,@europatata,Directed,Mention,7548,,<[2021-05-20T19:28:19.239Z]>,1
@ryuuneedscoffee,@europatata,Directed,Retweet,7549,,<[2021-05-20T19:28:19.239Z]>,1
@bixobixi,@gagaxbts,Directed,Mention,7550,,<[2021-05-20T19:28:19.302Z]>,1
@bixobixi,@gagaxbts,Directed,Retweet,7551,,<[2021-05-20T19:28:19.302Z]>,1
@mrmravi,@archduke011,Directed,Mention,7552,,<[2021-05-20T19:28:19.638Z]>,1
@mrmravi,@archduke011,Directed,Retweet,7553,,<[2021-05-20T19:28:19.638Z]>,1
@trollkrittida,@emsh8944,Directed,Mention,7554,,<[2021-05-20T19:28:19.660Z]>,1
@trollkrittida,@emsh8944,Directed,Retweet,7555,,<[2021-05-20T19:28:19.660Z]>,1
@borovaiglica,@nisamnaspavan,Directed,Mention,7556,,<[2021-05-20T19:28:19.723Z]>,1
@borovaiglica,@nisamnaspavan,Directed,Retweet,7557,,<[2021-05-20T19:28:19.723Z]>,1
@filiipa_duarte,@dadimakesmusic,Directed,Quote,7558,,<[2021-05-20T19:28:19.732Z]>,1
@ulpuelonsalo,@eurovision,Directed,Mention,7559,,<[2021-05-20T19:28:20.073Z]>,1
@stefidzax,@slythegreen_,Directed,Mention,7560,,<[2021-05-20T19:28:20.098Z]>,1
@stefidzax,@slythegreen_,Directed,Retweet,7561,,<[2021-05-20T19:28:20.098Z]>,1
@alessiodeluca1,@re_nick19,Directed,Mention,7562,,<[2021-05-20T19:28:20.124Z]>,1
@m4nsm0ntx,@sarahisnothere,Directed,Mention,7563,,<[2021-05-20T19:28:20.125Z]>,1
@m4nsm0ntx,@sarahisnothere,Directed,Retweet,7564,,<[2021-05-20T19:28:20.125Z]>,1
@carol_s_18,@eurovision,Directed,Mention,7565,,<[2021-05-20T19:28:20.153Z]>,1
@carol_s_18,@eurovision,Directed,Retweet,7566,,<[2021-05-20T19:28:20.153Z]>,1
@momentalnie,@sledziknaraz_,Directed,Mention,7567,,<[2021-05-20T19:28:20.167Z]>,1
